STATE;GRPIP_mean;cost35_mean;cost50_mean;EstimateGROSSRENTOccupiedunitspayingrentMediandollars;PercentHOUSINGTENUREOccupiedhousingunitsRenteroccupied;PercentEMPLOYMENTSTATUSCivilianlaborforceUnemploymentRate;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSTotalhous;EstimateINCOMEANDBENEFITSIN2024INFLATIONADJUSTEDDOLLARSPercapita;Prevalence_FrequentMentalDistress;Promedio_POORHLTH;YEAR;Stress_mean_STATE;Stress_within;Stress_lag;Y_mean_STATE;Y_within;RIR_35rent;RIR_mean_STATE;RIR_within;RIR_lag
New York;39.861798241712200;0.419263036922591;0.273731045029572;1274;46.3;5.0;67844;38884;0.106509164824466;4.701509642821700;2018;0.120213654413495;-0.013704489589030;0.115555689014794;4.460651291821600;0.240858351000097;0.419263036922591;0.426534408174951;-0.007271371252360;0.429479715703188
New York;38.637288987784800;0.404620009666795;0.260035285297643;1309;46.5;4.4;72108;41857;0.115082746310331;4.815851540488580;2019;0.120213654413495;-0.005130908103165;0.106509164824466;4.460651291821600;0.355200248666983;0.404620009666795;0.426534408174951;-0.021914398508156;0.419263036922591
New York;41.042833363687600;0.433537523590086;0.287760625446616;1409;44.6;8.7;74314;43078;0.126556776607944;4.907172520612170;2021;0.120213654413495;0.006343122194448;0.115082746310331;4.460651291821600;0.446521228790573;0.433537523590086;0.426534408174951;0.007003115415135;0.404620009666795
New York;40.973875364054300;0.428935301630470;0.289528719152335;1499;45.9;5.1;79557;47421;0.150039634674024;5.126964879987320;2022;0.120213654413495;0.029825980260528;0.126556776607944;4.460651291821600;0.666313588165721;0.428935301630470;0.426534408174951;0.002400893455519;0.433537523590086
New York;40.049668968777400;0.415624916127502;0.278002447850425;1561;45.9;5.0;48847;82095;0.138014746975337;4.966372452253880;2023;0.120213654413495;0.017801092561842;0.150039634674024;4.460651291821600;0.505721160432284;0.415624916127502;0.426534408174951;-0.010909492047449;0.428935301630470
North Carolina;38.523228786712100;0.406807467336930;0.250338125789916;803;35.8;8.3;46556;25774;0.112723534848070;2.650236060154100;2014;0.129580860653936;-0.016857325805867;#ÁNULO!;5.052794754998610;-2.402558694844510;0.406807467336930;0.384049020010388;0.022758447326542;#ÁNULO!
North Carolina;37.215774776651700;0.393620775973854;0.237507890653424;827;36.1;6.9;47830;26801;0.116851340989923;5.131136956503980;2015;0.129580860653936;-0.012729519664013;0.112723534848070;5.052794754998610;0.078342201505366;0.393620775973854;0.384049020010388;0.009571755963467;0.406807467336930
North Carolina;36.054211522651000;0.371686120080371;0.225634802742153;839;35.8;6.2;50584;28156;0.119588600145223;4.949737299938170;2016;0.129580860653936;-0.009992260508713;0.116851340989923;5.052794754998610;-0.103057455060445;0.371686120080371;0.384049020010388;-0.012362899930017;0.393620775973854
North Carolina;36.120913760713400;0.375742542402408;0.222245589474692;861;34.6;5.3;52752;29560;0.125375475769201;5.379493785290660;2017;0.129580860653936;-0.004205384884735;0.119588600145223;5.052794754998610;0.326699030292045;0.375742542402408;0.384049020010388;-0.008306477607979;0.371686120080371
North Carolina;36.256792736913000;0.380593205011878;0.222543072495797;900;34.9;5.0;53855;30737;0.121843371755620;5.004029894793580;2018;0.129580860653936;-0.007737488898317;0.125375475769201;5.052794754998610;-0.048764860205032;0.380593205011878;0.384049020010388;-0.003455814998510;0.375742542402408
North Carolina;35.940420203738400;0.369625803914575;0.214070858034726;931;34.7;4.6;57341;32021;0.134681898661005;5.391049354034510;2019;0.129580860653936;0.005101038007069;0.121843371755620;5.052794754998610;0.338254599035896;0.369625803914575;0.384049020010388;-0.014423216095812;0.380593205011878
North Carolina;37.190721992858300;0.387443164654031;0.241749482962951;1026;33.1;5.8;61972;35254;0.135951119563307;5.451815852273620;2021;0.129580860653936;0.006370258909370;0.134681898661005;5.052794754998610;0.399021097275009;0.387443164654031;0.384049020010388;0.003394144643643;0.369625803914575
North Carolina;36.978782817199700;0.382993720846518;0.227902094005058;1131;33.3;3.8;67481;38701;0.150285420960983;6.115756191117810;2022;0.129580860653936;0.020704560307046;0.135951119563307;5.052794754998610;1.062961436119200;0.382993720846518;0.384049020010388;-0.001055299163869;0.387443164654031
North Carolina;37.292751967963200;0.387928379872923;0.231025509429598;1245;33.7;4.0;40414;70804;0.148926983192096;5.401897400881080;2023;0.129580860653936;0.019346122538160;0.150285420960983;5.052794754998610;0.349102645882467;0.387928379872923;0.384049020010388;0.003879359862535;0.382993720846518
North Dakota;34.284091013729400;0.333354819105148;0.202635383382904;728;36.2;3.0;59029;33071;0.072622193153713;1.617120939989660;2014;0.107811282294756;-0.035189089141044;#ÁNULO!;3.685918497393580;-2.068797557403920;0.333354819105148;0.319074179885508;0.014280639219641;#ÁNULO!
North Dakota;33.478756030797100;0.341624630370499;0.205939705761185;775;38.3;2.6;60557;34063;0.092307067524023;3.497165062931830;2015;0.107811282294756;-0.015504214770734;0.072622193153713;3.685918497393580;-0.188753434461745;0.341624630370499;0.319074179885508;0.022550450484992;0.333354819105148
North Dakota;34.353973374442100;0.343972137371892;0.200909722420471;776;36.8;2.8;60656;33339;0.088435774422366;3.853974079337770;2016;0.107811282294756;-0.019375507872391;0.092307067524023;3.685918497393580;0.168055581944196;0.343972137371892;0.319074179885508;0.024897957486384;0.341624630370499
North Dakota;33.248911554988900;0.334485526750720;0.190999669452708;785;36.6;2.9;61843;34041;0.100210707679919;3.766887984282010;2017;0.107811282294756;-0.007600574614837;0.088435774422366;3.685918497393580;0.080969486888436;0.334485526750720;0.319074179885508;0.015411346865213;0.343972137371892
North Dakota;30.202622511485500;0.275128776277321;0.149423987191981;808;37.5;2.8;63837;34848;0.113548454368607;3.783125722420260;2018;0.107811282294756;0.005737172073851;0.100210707679919;3.685918497393580;0.097207225026680;0.275128776277321;0.319074179885508;-0.043945403608186;0.334485526750720
North Dakota;31.915862803753600;0.325951727246650;0.150956849567676;804;38.7;2.6;64577;36611;0.111717870070112;3.826021051661430;2019;0.107811282294756;0.003906587775355;0.113548454368607;3.685918497393580;0.140102554267850;0.325951727246650;0.319074179885508;0.006877547361142;0.275128776277321
North Dakota;32.675191356861500;0.306592726195924;0.184133308207931;839;36.9;2.9;66519;36497;0.124662709006983;4.267451012718150;2021;0.107811282294756;0.016851426712227;0.111717870070112;3.685918497393580;0.581532515324577;0.306592726195924;0.319074179885508;-0.012481453689583;0.325951727246650
North Dakota;34.496728937995200;0.317629206949190;0.212509994911681;863;34.9;2.2;71970;41800;0.138150043205358;4.125389731000950;2022;0.107811282294756;0.030338760910601;0.124662709006983;3.685918497393580;0.439471233607369;0.317629206949190;0.319074179885508;-0.001444972936318;0.306592726195924
North Dakota;31.689160527386500;0.292928068702224;0.155939158363128;916;36.3;2.9;42814;76525;0.128646721221728;4.436130892200130;2023;0.107811282294756;0.020835438926971;0.138150043205358;3.685918497393580;0.750212394806548;0.292928068702224;0.319074179885508;-0.026146111183284;0.317629206949190
Ohio;37.437087201014500;0.389416210723673;0.243169522783370;735;34.7;7.2;49308;26937;0.124930108867207;2.749348585741710;2014;0.147010987670184;-0.022080878802976;#ÁNULO!;5.075297373982080;-2.325948788240370;0.389416210723673;0.365728705751720;0.023687504971952;#ÁNULO!
Ohio;36.309980841818200;0.371990685114106;0.224183918545200;746;34.6;6.4;51075;28001;0.120385338173088;4.854378139034290;2015;0.147010987670184;-0.026625649497095;0.124930108867207;5.075297373982080;-0.220919234947787;0.371990685114106;0.365728705751720;0.006261979362386;0.389416210723673
Ohio;35.866373179237100;0.360754994436169;0.222642849472177;759;34.6;5.7;52334;29164;0.127220944936098;5.136897805033670;2016;0.147010987670184;-0.019790042734085;0.120385338173088;5.075297373982080;0.061600431051594;0.360754994436169;0.365728705751720;-0.004973711315551;0.371990685114106
Ohio;35.359674362003500;0.352857733012949;0.215118474013332;772;34.2;5.2;54021;30038;0.138323177837267;5.085691341839380;2017;0.147010987670184;-0.008687809832916;0.127220944936098;5.075297373982080;0.010393967857306;0.352857733012949;0.365728705751720;-0.012870972738771;0.360754994436169
Ohio;35.604122159835400;0.352605949421709;0.218915370177710;797;34.1;4.9;56111;31293;0.147004012144388;5.477120747503450;2018;0.147010987670184;-0.000006975525796;0.138323177837267;5.075297373982080;0.401823373521371;0.352605949421709;0.365728705751720;-0.013122756330011;0.352857733012949
Ohio;34.801511977148400;0.344580616027640;0.208401594152673;813;34.0;4.6;58642;32780;0.158925848741451;5.464330531928610;2019;0.147010987670184;0.011914861071267;0.147004012144388;5.075297373982080;0.389033157946529;0.344580616027640;0.365728705751720;-0.021148089724080;0.352605949421709
Ohio;35.697109238008000;0.358428662892956;0.219535741309283;870;32.8;5.4;62262;35119;0.159560848095665;5.399844665334890;2021;0.147010987670184;0.012549860425482;0.158925848741451;5.075297373982080;0.324547291352813;0.358428662892956;0.365728705751720;-0.007300042858764;0.344580616027640
Ohio;37.357730545652200;0.379822773918351;0.240384467871519;949;32.7;3.7;65720;37932;0.178455288697599;5.754195769110320;2022;0.147010987670184;0.031444301027415;0.159560848095665;5.075297373982080;0.678898395128240;0.379822773918351;0.365728705751720;0.014094068166631;0.358428662892956
Ohio;37.363030707749500;0.381100726217928;0.236976204885276;1014;32.9;4.0;39395;67769;0.168293321538888;5.755868780312390;2023;0.147010987670184;0.021282333868704;0.178455288697599;5.075297373982080;0.680571406330309;0.381100726217928;0.365728705751720;0.015372020466208;0.379822773918351
Oklahoma;34.479409554899200;0.354735564882464;0.206964523205002;737;34.9;5.7;47529;25229;0.129430903852119;2.957589073451850;2014;0.151285050698876;-0.021854146846757;#ÁNULO!;5.426804090364500;-2.469215016912650;0.354735564882464;0.363263078057259;-0.008527513174795;#ÁNULO!
Oklahoma;34.101079218077600;0.348003347706799;0.199034788472817;759;34.7;5.5;48568;25762;0.131337347555491;6.460597202837690;2015;0.151285050698876;-0.019947703143385;0.129430903852119;5.426804090364500;1.033793112473190;0.348003347706799;0.363263078057259;-0.015259730350460;0.354735564882464
Oklahoma;34.877952500319400;0.361246358783630;0.209321513908347;744;35.1;6.0;49176;25880;0.139524963878899;5.869764300719700;2016;0.151285050698876;-0.011760086819977;0.131337347555491;5.426804090364500;0.442960210355201;0.361246358783630;0.363263078057259;-0.002016719273629;0.348003347706799
Oklahoma;34.411633731657300;0.350772938113221;0.202020071387926;780;34.5;5.4;50051;26472;0.152792737703696;5.830458264984580;2017;0.151285050698876;0.001507687004820;0.139524963878899;5.426804090364500;0.403654174620077;0.350772938113221;0.363263078057259;-0.012490139944038;0.361246358783630
Oklahoma;35.309820725169600;0.361863160164565;0.216148185154584;808;34.6;4.4;51924;28011;0.150664009834150;5.688398205006120;2018;0.151285050698876;-0.000621040864726;0.152792737703696;5.426804090364500;0.261594114641616;0.361863160164565;0.363263078057259;-0.001399917892694;0.350772938113221
Oklahoma;34.476444095763300;0.348974339073287;0.201117224684666;814;34.5;4.4;54449;29666;0.150740455006787;5.839046624178140;2019;0.151285050698876;-0.000544595692089;0.150664009834150;5.426804090364500;0.412242533813643;0.348974339073287;0.363263078057259;-0.014288738983972;0.361863160164565
Oklahoma;36.346760095002200;0.372301605553600;0.218989451661419;855;34.5;5.9;55826;29969;0.167278993817971;5.334404396382720;2021;0.151285050698876;0.015993943119095;0.150740455006787;5.426804090364500;-0.092399693981780;0.372301605553600;0.363263078057259;0.009038527496341;0.348974339073287
Oklahoma;37.023010909554700;0.385541352274584;0.231882844854732;937;34.6;4.2;59673;32930;0.174553363833427;5.437288532937960;2022;0.151285050698876;0.023268313134551;0.167278993817971;5.426804090364500;0.010484442573455;0.385541352274584;0.363263078057259;0.022278274217325;0.372301605553600
Oklahoma;36.504045276048900;0.385929035963183;0.227658823164201;1020;34.9;4.6;34206;62138;0.165242680807345;5.423690212781750;2023;0.151285050698876;0.013957630108469;0.174553363833427;5.426804090364500;-0.003113877582754;0.385929035963183;0.363263078057259;0.022665957905924;0.385541352274584
Oregon;40.579747395185600;0.449727772710942;0.269477378879584;924;39.3;7.8;51075;27646;0.121640968120001;2.862017198434250;2014;0.145924834524204;-0.024283866404203;#ÁNULO!;4.982525663647080;-2.120508465212840;0.449727772710942;0.423646390777341;0.026081381933601;#ÁNULO!
Oregon;39.086215460225300;0.422344217011302;0.264456818201623;943;38.9;6.8;54148;29117;0.136141993310066;5.147874209997500;2015;0.145924834524204;-0.009782841214138;0.121640968120001;4.982525663647080;0.165348546350421;0.422344217011302;0.423646390777341;-0.001302173766039;0.449727772710942
Oregon;39.174986836366000;0.418047472495391;0.253694071933395;1015;38.3;5.7;57532;30822;0.127681090662242;4.771369518799750;2016;0.145924834524204;-0.018243743861961;0.136141993310066;4.982525663647080;-0.211156144847328;0.418047472495391;0.423646390777341;-0.005598918281950;0.422344217011302
Oregon;38.985156431601300;0.417874501675210;0.261322306249749;1079;37.2;5.1;60212;31950;0.147495310073442;5.043789052325840;2017;0.145924834524204;0.001570475549239;0.127681090662242;4.982525663647080;0.061263388678754;0.417874501675210;0.423646390777341;-0.005771889102130;0.418047472495391
Oregon;38.110192678489000;0.408262159519865;0.237580791896369;1130;37.5;5.0;63426;34058;0.140458664010468;5.403887143246380;2018;0.145924834524204;-0.005466170513736;0.147495310073442;4.982525663647080;0.421361479599303;0.408262159519865;0.423646390777341;-0.015384231257475;0.417874501675210
Oregon;37.639594560137500;0.394840105210378;0.234567119532201;1185;37.1;5.0;67058;35531;0.137509030067558;5.064476915226470;2019;0.145924834524204;-0.008415804456646;0.140458664010468;4.982525663647080;0.081951251579387;0.394840105210378;0.423646390777341;-0.028806285566963;0.408262159519865
Oregon;39.967075496486700;0.425757126268234;0.269644597767399;1282;36.2;6.4;71562;38975;0.160157815758418;5.602522202021220;2021;0.145924834524204;0.014232981234214;0.137509030067558;4.982525663647080;0.619996538374134;0.425757126268234;0.423646390777341;0.002110735490894;0.394840105210378
Oregon;40.141932882312200;0.430049825642901;0.271468125955046;1370;37.2;4.3;75657;42474;0.172808061809628;5.627328444161670;2022;0.145924834524204;0.026883227285424;0.160157815758418;4.982525663647080;0.644802780514585;0.430049825642901;0.423646390777341;0.006403434865561;0.425757126268234
Oregon;41.040196639846300;0.445914336461842;0.281048098792273;1481;36.6;4.1;44623;80160;0.169430576906011;5.319466288610650;2023;0.145924834524204;0.023505742381807;0.172808061809628;4.982525663647080;0.336940624963572;0.445914336461842;0.423646390777341;0.022267945684501;0.430049825642901
Pennsylvania;39.074517777958300;0.414107963220201;0.266778133118202;848;31.2;7.0;53234;29220;0.119640886996919;2.581634925012290;2014;0.131204592411031;-0.011563705414112;#ÁNULO!;4.700876219704150;-2.119241294691850;0.414107963220201;0.388805887386921;0.025302075833281;#ÁNULO!
Pennsylvania;37.844989223732800;0.394595939538066;0.250684069102087;868;31.3;6.3;55702;30384;0.114122239358091;4.551264261652380;2015;0.131204592411031;-0.017082353052940;0.119640886996919;4.700876219704150;-0.149611958051763;0.394595939538066;0.388805887386921;0.005790052151146;0.414107963220201
Pennsylvania;36.758005236455500;0.377365799630215;0.236133588949838;881;31.5;5.8;56907;31272;0.124899422667444;4.575819819712700;2016;0.131204592411031;-0.006305169743586;0.114122239358091;4.700876219704150;-0.125056399991448;0.377365799630215;0.388805887386921;-0.011440087756705;0.394595939538066
Pennsylvania;36.808944773514400;0.373209061446816;0.239075182200989;893;31.7;5.3;59195;32711;0.129378487230861;5.027994222441210;2017;0.131204592411031;-0.001826105180170;0.124899422667444;4.700876219704150;0.327118002737059;0.373209061446816;0.388805887386921;-0.015596825940104;0.377365799630215
Pennsylvania;37.351298268242800;0.382461636245046;0.243957704430695;927;31.4;4.9;60905;33960;0.141735281642597;5.233375778620210;2018;0.131204592411031;0.010530689231567;0.129378487230861;4.700876219704150;0.532499558916066;0.382461636245046;0.388805887386921;-0.006344251141875;0.373209061446816
Pennsylvania;36.947406951848800;0.381792589035825;0.237525118149857;951;31.6;4.5;63463;35804;0.135304132724186;4.683640759565040;2019;0.131204592411031;0.004099540313155;0.141735281642597;4.700876219704150;-0.017235460139107;0.381792589035825;0.388805887386921;-0.007013298351096;0.382461636245046
Pennsylvania;37.706509990478800;0.382233652174797;0.244226462147318;1036;30.1;6.4;68957;38315;0.138147415246837;5.311324288771980;2021;0.131204592411031;0.006942822835806;0.135304132724186;4.700876219704150;0.610448069067838;0.382233652174797;0.388805887386921;-0.006572235212124;0.381792589035825
Pennsylvania;38.866278320171400;0.400982981819501;0.253924444124818;1116;30.9;4.3;71798;41489;0.146408873421311;5.641955701857350;2022;0.131204592411031;0.015204281010280;0.138147415246837;4.700876219704150;0.941079482153204;0.400982981819501;0.388805887386921;0.012177094432581;0.382233652174797
Pennsylvania;38.493308935930600;0.392503363371817;0.252073179114689;1197;30.5;4.2;42605;73824;#ÁNULO!;#ÁNULO!;2023;0.131204592411031;-0.131204592411031;0.146408873421311;4.700876219704150;-4.700876219704150;0.392503363371817;0.388805887386921;0.003697475984897;0.400982981819501
Rhode Island;40.081419534022500;0.419891991976547;0.265650362598364;934;41.2;7.8;54891;30830;0.107586710358680;2.477472030288930;2014;0.135105771734180;-0.027519061375500;#ÁNULO!;4.849360531521520;-2.371888501232590;0.419891991976547;0.376629926802783;0.043262065173764;#ÁNULO!
Rhode Island;37.402429489144200;0.379904797052587;0.235530340466257;938;41.0;6.2;58073;31888;0.124399216628195;5.141794682402460;2015;0.135105771734180;-0.010706555105985;0.107586710358680;4.849360531521520;0.292434150880940;0.379904797052587;0.376629926802783;0.003274870249804;0.419891991976547
Rhode Island;37.823759665142800;0.393209973341697;0.234243254001761;948;42.0;5.9;60596;33008;0.133334727290842;4.979458334887620;2016;0.135105771734180;-0.001771044443338;0.124399216628195;4.849360531521520;0.130097803366099;0.393209973341697;0.376629926802783;0.016580046538914;0.379904797052587
Rhode Island;35.146825601153400;0.345225529066474;0.213744142938057;941;39.2;5.7;63870;34511;0.144392913555796;5.366685894897260;2017;0.135105771734180;0.009287141821616;0.133334727290842;4.849360531521520;0.517325363375736;0.345225529066474;0.376629926802783;-0.031404397736309;0.393209973341697
Rhode Island;36.131477256855500;0.359946259801933;0.213856723843222;998;38.2;5.5;64340;34999;0.120822001096164;4.916557294598230;2018;0.135105771734180;-0.014283770638016;0.144392913555796;4.849360531521520;0.067196763076706;0.359946259801933;0.376629926802783;-0.016683667000850;0.345225529066474
Rhode Island;37.129089948380300;0.381274641303906;0.219261878632687;1043;38.3;4.2;71169;37525;0.136479622633083;5.216805236660440;2019;0.135105771734180;0.001373850898902;0.120822001096164;4.849360531521520;0.367444705138912;0.381274641303906;0.376629926802783;0.004644714501123;0.359946259801933
Rhode Island;38.484187680196200;0.384472141421536;0.244848554898448;1142;36.7;7.7;74008;40382;0.140492407911342;4.922873231204470;2021;0.135105771734180;0.005386636177162;0.136479622633083;4.849360531521520;0.073512699682945;0.384472141421536;0.376629926802783;0.007842214618752;0.381274641303906
Rhode Island;36.984778533076600;0.357631139282480;0.223545766429874;1254;36.7;4.5;81854;44538;0.151067584645118;5.160335157650270;2022;0.135105771734180;0.015961812910938;0.140492407911342;4.849360531521520;0.310974626128748;0.357631139282480;0.376629926802783;-0.018998787520303;0.384472141421536
Rhode Island;38.430518061447500;0.368112867977889;0.227914899087286;1365;36.0;4.8;46525;84972;0.157376761488401;5.462262921104030;2023;0.135105771734180;0.022270989754221;0.151067584645118;4.849360531521520;0.612902389582507;0.368112867977889;0.376629926802783;-0.008517058824894;0.357631139282480
South Carolina;38.687196550245600;0.415633244518010;0.250288821440007;791;32.0;8.1;45238;24596;0.131092144902994;2.716943648879940;2014;0.142885097277935;-0.011792952374941;#ÁNULO!;5.152290565049110;-2.435346916169170;0.415633244518010;0.405007254053254;0.010625990464756;#ÁNULO!
South Carolina;37.736571245975300;0.399677466975870;0.241890424730771;819;31.9;7.3;47238;25627;0.137075672998782;5.417684120835630;2015;0.142885097277935;-0.005809424279153;0.131092144902994;5.152290565049110;0.265393555786517;0.399677466975870;0.405007254053254;-0.005329787077384;0.415633244518010
South Carolina;37.349071935040100;0.389379608446126;0.235017954440955;841;31.4;6.3;49501;27016;0.135290979498243;5.612826422010090;2016;0.142885097277935;-0.007594117779692;0.137075672998782;5.152290565049110;0.460535856960980;0.389379608446126;0.405007254053254;-0.015627645607127;0.399677466975870
South Carolina;38.056043236341400;0.413862119952963;0.240720458927494;848;31.3;5.8;50570;27909;0.136030291872501;5.302546340464230;2017;0.142885097277935;-0.006854805405434;0.135290979498243;5.152290565049110;0.150255775415119;0.413862119952963;0.405007254053254;0.008854865899709;0.389379608446126
South Carolina;37.546078573472600;0.390135762413917;0.244825753605899;892;30.7;5.3;52306;28957;0.145274039842913;5.387064665542370;2018;0.142885097277935;0.002388942564978;0.136030291872501;5.152290565049110;0.234774100493262;0.390135762413917;0.405007254053254;-0.014871491639336;0.413862119952963
South Carolina;36.853021552331300;0.373062872705076;0.228648166408414;922;29.7;4.7;56227;31295;0.127160540367644;5.301729593879460;2019;0.142885097277935;-0.015724556910291;0.145274039842913;5.152290565049110;0.149439028830348;0.373062872705076;0.405007254053254;-0.031944381348178;0.390135762413917
South Carolina;38.502975505569700;0.410096749100882;0.253544645896769;976;28.2;5.6;59318;33339;0.163519653917988;5.626764978282690;2021;0.142885097277935;0.020634556640054;0.127160540367644;5.152290565049110;0.474474413233583;0.410096749100882;0.405007254053254;0.005089495047628;0.373062872705076
South Carolina;40.301171086431600;0.428514588616240;0.271287938378154;1084;28.0;4.4;64115;36675;0.153969017508532;5.259655993632650;2022;0.142885097277935;0.011083920230597;0.163519653917988;5.152290565049110;0.107365428583536;0.428514588616240;0.405007254053254;0.023507334562987;0.410096749100882
South Carolina;39.365819257816000;0.424702873750198;0.255742138581973;1170;27.6;4.3;38097;67804;0.156553534591816;5.745399321914950;2023;0.142885097277935;0.013668437313881;0.153969017508532;5.152290565049110;0.593108756865837;0.424702873750198;0.405007254053254;0.019695619696944;0.428514588616240
South Dakota;33.775432169204100;0.322182517041530;0.176050769246169;647;31.8;3.9;50979;26959;0.078880844195559;1.950364004086620;2014;0.100017782702361;-0.021136938506802;#ÁNULO!;3.818201688070430;-1.867837683983810;0.322182517041530;0.314165943634039;0.008016573407491;#ÁNULO!
South Dakota;33.968148499178300;0.326913963641497;0.211274564171851;675;31.8;4.0;53017;27624;0.071239057049342;3.803229088363900;2015;0.100017782702361;-0.028778725653018;0.078880844195559;3.818201688070430;-0.014972599706529;0.326913963641497;0.314165943634039;0.012748020007458;0.322182517041530
South Dakota;33.724184355345900;0.315497248427673;0.212598270440252;706;32.8;3.9;54467;28585;0.081320529105521;3.956876884653490;2016;0.100017782702361;-0.018697253596839;0.071239057049342;3.818201688070430;0.138675196583061;0.315497248427673;0.314165943634039;0.001331304793634;0.326913963641497
South Dakota;34.625361728843200;0.317673948656576;0.197427923995252;722;32.3;3.5;56521;29611;0.094747786883089;4.070775132344870;2017;0.100017782702361;-0.005269995819271;0.081320529105521;3.818201688070430;0.252573444274446;0.317673948656576;0.314165943634039;0.003508005022537;0.315497248427673
South Dakota;33.468143530009600;0.317225946410773;0.192848906521782;734;32.1;3.0;56274;29953;0.091766654191738;3.825048288110290;2018;0.100017782702361;-0.008251128510622;0.094747786883089;3.818201688070430;0.006846600039865;0.317225946410773;0.314165943634039;0.003060002776733;0.317673948656576
South Dakota;33.102893987405200;0.330341743211263;0.181210139986362;769;32.2;3.0;59533;31550;0.104514216311252;4.273602508623000;2019;0.100017782702361;0.004496433608892;0.091766654191738;3.818201688070430;0.455400820552571;0.330341743211263;0.314165943634039;0.016175799577224;0.317225946410773
South Dakota;31.572193989227000;0.253763870648471;0.152943527665163;830;30.6;2.8;66143;35135;0.112550243686485;3.716468587145700;2021;0.100017782702361;0.012532460984124;0.104514216311252;3.818201688070430;-0.101733100924724;0.253763870648471;0.314165943634039;-0.060402072985569;0.330341743211263
South Dakota;32.645964593463900;0.306467234475941;0.177142514802648;866;30.4;2.8;69728;37618;0.125685764150159;4.052143792476530;2022;0.100017782702361;0.025667981447798;0.112550243686485;3.818201688070430;0.233942104406104;0.306467234475941;0.314165943634039;-0.007698709158098;0.253763870648471
South Dakota;34.159923394444200;0.337427020192629;0.205691495295824;921;30.6;2.6;40263;71810;0.139454948748099;4.715306906829440;2023;0.100017782702361;0.039437166045739;0.125685764150159;3.818201688070430;0.897105218759016;0.337427020192629;0.314165943634039;0.023261076558590;0.306467234475941
Tennessee;38.579852589304300;0.419298542562659;0.256083768666764;770;33.9;7.8;44361;24922;0.153788625349223;3.225798908526630;2014;0.160313116398847;-0.006524491049624;#ÁNULO!;5.673985278476180;-2.448186369949550;0.419298542562659;0.383812538557228;0.035486004005430;#ÁNULO!
Tennessee;36.690925589608200;0.387154790177622;0.224526243057417;785;34.2;6.2;47275;26216;0.140441097547109;6.159650099290010;2015;0.160313116398847;-0.019872018851738;0.153788625349223;5.673985278476180;0.485664820813833;0.387154790177622;0.383812538557228;0.003342251620394;0.419298542562659
Tennessee;35.950634210719300;0.373568443434269;0.221194124691449;806;34.9;5.5;48547;27087;0.134566454128957;5.763740234351410;2016;0.160313116398847;-0.025746662269890;0.140441097547109;5.673985278476180;0.089754955875229;0.373568443434269;0.383812538557228;-0.010244095122959;0.387154790177622
Tennessee;35.202033832487900;0.359742009077009;0.208726306336917;833;34.6;4.9;51340;28764;0.133808318105498;5.423001445014800;2017;0.160313116398847;-0.026504798293349;0.134566454128957;5.673985278476180;-0.250983833461375;0.359742009077009;0.383812538557228;-0.024070529480219;0.373568443434269
Tennessee;36.587659966926100;0.379431143881269;0.225933081400432;861;33.8;5.5;52375;29284;0.157549409643473;6.484421135940770;2018;0.160313116398847;-0.002763706755374;0.133808318105498;5.673985278476180;0.810435857464588;0.379431143881269;0.383812538557228;-0.004381394675959;0.359742009077009
Tennessee;35.637316734749300;0.355243496569993;0.215009800021347;904;33.5;4.5;56071;31224;0.155110153636289;5.979300856091530;2019;0.160313116398847;-0.005202962762558;0.157549409643473;5.673985278476180;0.305315577615347;0.355243496569993;0.383812538557228;-0.028569041987236;0.379431143881269
Tennessee;37.216311429990800;0.389331674182207;0.231795513604402;981;32.5;5.3;59695;33904;0.177182785197904;6.030430578706350;2021;0.160313116398847;0.016869668799057;0.155110153636289;5.673985278476180;0.356445300230169;0.389331674182207;0.383812538557228;0.005519135624979;0.355243496569993
Tennessee;37.080948127375100;0.388359317588664;0.226399009620793;1096;32.8;3.4;65254;36704;0.198549611172136;5.942338154085210;2022;0.160313116398847;0.038236494773290;0.177182785197904;5.673985278476180;0.268352875609034;0.388359317588664;0.383812538557228;0.004546779031436;0.389331674182207
Tennessee;37.931241602962400;0.402183429541363;0.244914405863572;1214;32.7;4.0;38538;67631;0.191821592809032;6.057186094278910;2023;0.160313116398847;0.031508476410185;0.198549611172136;5.673985278476180;0.383200815802732;0.402183429541363;0.383812538557228;0.018370890984135;0.388359317588664
Texas;37.036268053567600;0.390014406574360;0.233235826610850;896;38.8;6.1;53035;27125;#ÁNULO!;2.195400529324930;2014;0.125979357851250;-0.125979357851250;#ÁNULO!;4.651496979009390;-2.456096449684460;0.390014406574360;0.395545043392922;-0.005530636818562;#ÁNULO!
Texas;35.993756235616100;0.377329081024142;0.220479558716681;932;38.9;5.5;55653;28210;0.099904761113850;4.500378708553110;2015;0.125979357851250;-0.026074596737401;0.000000000000000;4.651496979009390;-0.151118270456275;0.377329081024142;0.395545043392922;-0.018215962368779;0.390014406574360
Texas;36.079173605195700;0.377496270614719;0.219079947497081;956;38.9;5.6;56565;28714;0.103418230763234;4.464796642330870;2016;0.125979357851250;-0.022561127088017;0.099904761113850;4.651496979009390;-0.186700336678516;0.377496270614719;0.395545043392922;-0.018048772778202;0.377329081024142
